Date,Open,High,Low,Close,Adj Close,Volume
2011-05-06,48.051998,48.220001,47.594002,47.219002,47.219002,0
2011-05-09,48.182999,48.182999,47.799999,47.838001,47.838001,0
2011-05-10,48.193001,48.351002,48.006001,48.037998,48.037998,0
2011-05-11,48.500000,48.598000,47.875000,48.189999,48.189999,0
2011-05-12,47.528000,47.960999,47.416000,47.641998,47.641998,0
2011-05-13,47.730999,48.042999,47.332001,47.813000,47.813000,0
2011-05-16,47.341000,47.993999,47.341000,47.439999,47.439999,0
2011-05-17,47.820000,47.820000,47.379002,47.615002,47.615002,0
2011-05-18,48.014999,48.057999,47.573002,47.792999,47.792999,0
2011-05-19,47.974998,48.012001,47.569000,47.782001,47.782001,0
2011-05-20,47.992001,48.066002,47.646000,47.853001,47.853001,0
2011-05-23,47.620998,47.849998,47.351002,47.938000,47.938000,0
2011-05-24,47.696999,47.799999,47.564999,47.368999,47.368999,0
2011-05-25,47.514999,47.765999,47.377998,47.603001,47.603001,0
2011-05-26,47.998001,48.035999,47.761002,47.678001,47.678001,0
2011-05-27,48.451000,48.451000,48.089001,47.910000,47.910000,0
2011-05-30,48.258999,48.291000,48.092999,48.362000,48.362000,0
2011-05-31,48.289001,48.289001,47.889000,48.099998,48.099998,0
2011-06-01,48.294998,48.348000,47.853001,47.995998,47.995998,0
2011-06-02,47.625000,47.873001,47.467999,47.887001,47.887001,0
2011-06-03,47.861000,47.967999,47.424000,47.755001,47.755001,0
2011-06-06,48.087002,48.139999,47.904999,48.043999,48.043999,0
2011-06-07,48.033001,48.126999,47.742001,47.896999,47.896999,0
2011-06-08,47.653999,47.695999,47.271999,47.813000,47.813000,0
2011-06-09,47.317001,47.492001,47.195000,47.422001,47.422001,0
2011-06-10,47.556999,47.566002,47.056999,47.411999,47.411999,0
2011-06-13,47.236000,47.476002,47.236000,47.248001,47.248001,0
2011-06-14,47.368999,47.855000,47.368999,47.303001,47.303001,0
2011-06-15,47.837002,47.868000,47.398998,47.771999,47.771999,0
2011-06-16,47.342999,47.473000,47.022999,47.235001,47.235001,0
2011-06-17,47.382000,47.654999,47.167999,47.168999,47.168999,0
2011-06-20,47.444000,47.550999,47.220001,47.601002,47.601002,0
2011-06-21,47.466999,47.578999,47.351002,47.500000,47.500000,0
2011-06-22,47.424999,47.673000,47.359001,47.466000,47.466000,0
2011-06-23,47.377998,47.431000,46.855999,47.530998,47.530998,0
2011-06-24,47.296001,47.610001,47.209000,47.108002,47.108002,0
2011-06-27,46.977001,47.122002,46.744999,47.235001,47.235001,0
2011-06-28,47.095001,47.327000,46.953999,46.935001,46.935001,0
2011-06-29,47.414001,47.849998,47.348999,47.313000,47.313000,0
2011-06-30,48.181999,48.181999,47.750999,47.720001,47.720001,0
2011-07-01,47.764000,47.939999,47.556000,47.808998,47.808998,0
2011-07-04,47.826000,47.826000,47.513000,48.132999,48.132999,0
2011-07-05,47.532001,47.654999,47.375999,47.639000,47.639000,0
2011-07-06,47.658001,47.673000,47.264000,47.395000,47.395000,0
2011-07-07,47.768002,47.810001,47.590000,47.401001,47.401001,0
2011-07-08,47.838001,47.838001,47.372002,47.763000,47.763000,0
2011-07-11,47.577999,47.603001,47.243999,47.777000,47.777000,0
2011-07-12,47.257999,47.462002,47.047001,47.255001,47.255001,0
2011-07-13,47.409000,47.933998,47.341999,47.220001,47.220001,0
2011-07-14,47.858002,47.902000,47.573002,47.928001,47.928001,0
2011-07-15,47.790001,47.803001,47.276001,47.542000,47.542000,0
2011-07-18,47.229000,47.368999,47.035999,47.425999,47.425999,0
2011-07-19,47.312000,47.605000,47.244999,47.172001,47.172001,0
2011-07-20,4.719300,47.803001,4.719300,47.625000,47.625000,0
2011-07-21,47.634998,48.188999,47.490002,47.687000,47.687000,0
2011-07-22,48.236000,48.236000,48.014999,48.022999,48.022999,0
2011-07-25,48.074001,48.174999,47.910000,48.105999,48.105999,0
2011-07-26,48.465000,48.465000,48.195999,48.080002,48.080002,0
2011-07-27,48.794998,48.794998,48.422001,48.223999,48.223999,0
2011-07-28,48.647999,48.820000,48.441002,48.528000,48.528000,0
2011-07-29,48.387001,48.584000,48.166000,48.435001,48.435001,0
2011-08-01,48.806999,48.806999,48.083000,48.480000,48.480000,0
2011-08-02,48.368999,48.549000,47.798000,48.103001,48.103001,0
2011-08-03,47.630001,47.807999,47.285000,47.918999,47.918999,0
2011-08-04,47.465000,47.493999,46.766998,47.470001,47.470001,0
2011-08-05,46.606998,47.020000,46.397999,46.793999,46.793999,0
2011-08-08,46.472000,46.702999,46.180000,46.262001,46.262001,0
2011-08-09,45.120998,46.235001,45.120998,46.521999,46.521999,0
2011-08-10,46.749001,46.896999,45.967999,46.007000,46.007000,0
2011-08-11,46.227001,46.618000,46.091000,46.133999,46.133999,0
2011-08-12,46.825001,46.964001,46.514999,46.479000,46.479000,0
2011-08-15,47.117001,47.359001,46.867001,46.984001,46.984001,0
2011-08-16,47.507000,47.507000,47.098999,47.509998,47.509998,0
2011-08-17,47.470001,48.022999,47.304001,47.221001,47.221001,0
2011-08-18,47.777000,47.933998,47.307999,47.709999,47.709999,0
2011-08-19,47.134998,47.804001,47.070000,47.362000,47.362000,0
2011-08-22,47.782001,47.930000,47.394001,47.622002,47.622002,0
2011-08-23,47.618000,47.999001,47.615002,47.521000,47.521000,0
2011-08-24,47.888000,48.356998,47.845001,47.757999,47.757999,0
2011-08-25,48.051998,48.355000,48.000999,48.122002,48.122002,0
2011-08-26,48.265999,48.797001,48.165001,48.000000,48.000000,0
2011-08-29,48.817001,48.926998,48.563000,48.643002,48.643002,0
2011-08-30,49.132999,49.143002,48.887001,48.673000,48.673000,0
2011-08-31,49.022999,49.120998,48.862999,49.015999,49.015999,0
2011-09-01,48.862000,49.037998,48.708000,48.903000,48.903000,0
2011-09-02,49.146000,49.186001,48.640999,49.026001,49.026001,0
2011-09-05,48.673000,48.689999,48.292999,48.695999,48.695999,0
2011-09-06,48.536999,48.808998,48.254002,48.512001,48.512001,0
2011-09-07,48.771999,49.028999,48.441002,48.331001,48.331001,0
2011-09-08,48.886002,49.181999,48.785000,49.076000,49.076000,0
2011-09-09,49.077999,49.286999,48.567001,49.018002,49.018002,0
2011-09-12,48.334999,48.966000,48.262001,48.862000,48.862000,0
2011-09-13,48.837002,49.174999,48.591000,48.612999,48.612999,0
2011-09-14,48.724998,49.069000,48.403999,48.980999,48.980999,0
2011-09-15,48.804001,49.119999,48.652000,48.844002,48.844002,0
2011-09-16,49.134998,49.138000,48.779999,49.063999,49.063999,0
2011-09-19,48.889000,49.066002,48.481998,48.877998,48.877998,0
2011-09-20,48.749001,49.397999,48.749001,48.701000,48.701000,0
2011-09-21,49.338001,49.486000,49.141998,49.231998,49.231998,0
2011-09-22,48.403000,48.939999,48.164001,48.869999,48.869999,0
2011-09-23,48.555000,48.943001,47.770000,48.247002,48.247002,0
2011-09-26,48.198002,48.606998,47.730000,48.216000,48.216000,0
2011-09-27,48.770000,48.770000,48.361000,48.249001,48.249001,0
2011-09-28,48.472000,48.513000,48.188000,48.328999,48.328999,0
2011-09-29,47.591000,48.304001,47.591000,47.743000,47.743000,0
2011-09-30,47.983002,47.983002,47.445999,47.820000,47.820000,0
2011-10-03,47.637001,47.700001,47.116001,47.390999,47.390999,0
2011-10-04,46.787998,47.014000,46.370998,46.818001,46.818001,0
2011-10-05,47.115002,47.448002,46.804001,47.166000,47.166000,0
2011-10-06,47.480000,47.764000,47.353001,47.451000,47.451000,0
2011-10-07,48.290001,48.473999,47.931999,47.804001,47.804001,0
2011-10-10,48.243000,48.827999,48.104000,48.071999,48.071999,0
2011-10-11,48.826000,49.113998,48.647999,48.744999,48.744999,0
2011-10-12,48.591000,49.812000,48.591000,48.182999,48.182999,0
2011-10-13,49.855999,50.046001,49.568001,49.761002,49.761002,0
2011-10-14,50.007999,50.542999,49.908001,49.883999,49.883999,0
2011-10-17,50.373001,50.558998,50.078999,50.338001,50.338001,0
2011-10-18,49.862999,50.403999,49.742001,49.869999,49.869999,0
2011-10-19,50.658001,50.841999,50.457001,50.604000,50.604000,0
2011-10-20,50.007999,51.145000,50.007999,50.099998,50.099998,0
2011-10-21,50.854000,51.631001,50.854000,51.162998,51.162998,0
2011-10-24,51.695000,52.098999,51.604000,51.464001,51.464001,0
2011-10-25,52.183998,52.183998,51.365002,51.925999,51.925999,0
2011-10-26,51.338001,51.438000,50.959999,51.516998,51.516998,0
2011-10-27,51.910000,52.680000,51.855999,51.330002,51.330002,0
2011-10-28,52.140999,52.212002,51.879002,53.411999,53.411999,0
2011-10-31,51.410000,51.667999,51.235001,52.007999,52.007999,0
2011-11-01,51.076000,51.367001,50.555000,51.458000,51.458000,0
2011-11-02,50.972000,51.249001,50.832001,50.794998,50.794998,0
2011-11-03,50.658001,51.144001,50.441002,50.613998,50.613998,0
2011-11-04,50.862999,51.215000,50.516998,50.873001,50.873001,0
2011-11-07,50.784000,50.819000,50.313000,50.627998,50.627998,0
2011-11-08,50.887001,51.101002,50.743000,50.764000,50.764000,0
2011-11-09,51.265999,51.646999,50.881001,51.186001,51.186001,0
2011-11-10,50.491001,50.957001,50.210999,50.995998,50.995998,0
2011-11-11,51.112000,51.301998,50.519001,50.743999,50.743999,0
2011-11-14,51.652000,51.679001,51.308998,51.557999,51.557999,0
2011-11-15,51.312000,51.664001,51.198002,51.285000,51.285000,0
2011-11-16,51.334999,51.549000,51.165001,51.261002,51.261002,0
2011-11-17,51.108002,51.339001,50.997002,51.290001,51.290001,0
2011-11-18,51.180000,51.698002,51.051998,51.172001,51.172001,0
2011-11-21,51.369999,51.664001,51.071999,51.214001,51.214001,0
2011-11-22,51.355999,51.931999,51.222000,51.185001,51.185001,0
2011-11-23,51.409000,51.409000,50.505001,51.546001,51.546001,0
2011-11-24,50.986000,50.995998,50.467999,50.564999,50.564999,0
2011-11-25,50.652000,50.979000,50.445999,50.637001,50.637001,0
2011-11-28,51.338001,51.844002,51.063000,50.700001,50.700001,0
2011-11-29,51.481998,52.349998,51.480000,50.938999,50.938999,0
2011-11-30,52.116001,53.702000,51.938000,51.922001,51.922001,0
2011-12-01,52.923000,53.084999,52.358002,53.013000,53.013000,0
2011-12-02,52.549000,52.705002,52.269001,52.497002,52.497002,0
2011-12-05,52.470001,52.855999,52.405998,52.172001,52.172001,0
2011-12-06,52.391998,52.500999,52.087002,52.539001,52.539001,0
2011-12-07,52.678001,53.075001,52.676998,52.457001,52.457001,0
2011-12-08,53.050999,53.556000,52.722000,53.035000,53.035000,0
2011-12-09,52.362999,52.932999,52.362999,52.603001,52.603001,0
2011-12-12,52.926998,53.473999,52.846001,52.796001,52.796001,0
2011-12-13,53.483002,54.027000,53.483002,53.025002,53.025002,0
2011-12-14,53.710999,53.867001,52.969002,53.137001,53.137001,0
2011-12-15,53.608002,53.730000,53.099998,53.209999,53.209999,0
2011-12-16,52.561001,52.921001,52.098000,52.782001,52.782001,0
2011-12-19,52.224998,52.750999,52.224998,52.362000,52.362000,0
2011-12-20,52.616001,53.214001,52.514999,52.261002,52.261002,0
2011-12-21,53.500999,53.720001,52.625000,53.129002,53.129002,0
2011-12-22,52.875999,53.424000,52.875999,52.694000,52.694000,0
2011-12-23,53.605999,53.789001,53.490002,53.202999,53.202999,0
2011-12-26,53.675999,53.777000,53.530998,53.571999,53.571999,0
2011-12-27,53.577000,53.980999,53.528999,53.562000,53.562000,0
2011-12-28,53.889000,54.344002,53.332001,53.676998,53.676998,0
2011-12-29,53.504002,53.976002,53.247002,53.348999,53.348999,0
2011-12-30,53.817001,54.186001,53.778000,53.754002,53.754002,0
2012-01-02,54.308998,54.508999,54.217999,54.108002,54.108002,0
2012-01-03,54.681999,55.161999,54.616001,54.417000,54.417000,0
2012-01-04,54.983002,55.085999,54.424000,55.039001,55.039001,0
2012-01-05,54.730999,54.730999,54.103001,54.632000,54.632000,0
2012-01-06,54.188000,54.230999,53.688999,54.147999,54.147999,0
2012-01-09,53.688000,53.823002,53.452999,53.856998,53.856998,0
2012-01-10,54.033001,54.033001,53.213001,53.626999,53.626999,0
2012-01-11,53.147999,53.402000,53.091999,53.195999,53.195999,0
2012-01-12,53.428001,53.546001,52.969002,53.305000,53.305000,0
2012-01-13,53.102001,53.382000,52.577999,53.102001,53.102001,0
2012-01-16,53.153000,53.216000,52.854000,52.939999,52.939999,0
2012-01-17,53.132999,53.180000,52.521000,52.986000,52.986000,0
2012-01-18,52.504002,52.737000,52.141998,52.567001,52.567001,0
2012-01-19,52.109001,52.439999,52.096001,52.444000,52.444000,0
2012-01-20,52.240002,52.574001,52.230000,52.397999,52.397999,0
2012-01-23,52.712002,52.887001,52.560001,52.588001,52.588001,0
2012-01-24,52.582001,52.582001,52.118999,52.502998,52.502998,0
2012-01-25,52.590000,52.722000,52.296001,52.375000,52.375000,0
2012-01-26,53.096001,53.306999,52.561001,53.025002,53.025002,0
2012-01-27,52.412998,52.890999,52.250999,52.251999,52.251999,0
2012-01-30,52.278000,52.549999,52.160000,52.583000,52.583000,0
2012-01-31,52.483002,52.867001,52.449001,52.251999,52.251999,0
2012-02-01,52.483002,52.867001,52.395000,52.550999,52.550999,0
2012-02-02,52.428001,52.868999,52.428001,52.428001,52.428001,0
2012-02-03,52.462002,52.582001,51.985001,52.462002,52.462002,0
2012-02-06,52.300999,52.580002,52.091999,52.300999,52.300999,0
2012-02-07,52.532001,53.206001,52.298000,52.528000,52.528000,0
2012-02-08,52.882000,53.299999,52.813999,52.935001,52.935001,0
2012-02-09,52.953999,53.525002,52.652000,52.956001,52.956001,0
2012-02-10,53.278000,53.320000,52.512001,53.278000,53.278000,0
2012-02-13,52.638000,53.161999,52.638000,52.638000,52.638000,0
2012-02-14,52.590000,52.908001,52.334999,52.587002,52.587002,0
2012-02-15,52.756001,53.094002,52.502998,52.762001,52.762001,0
2012-02-16,52.597000,52.974998,52.514999,52.609001,52.609001,0
2012-02-17,52.923000,53.131001,52.700001,52.915001,52.915001,0
2012-02-20,52.799999,53.021000,52.754002,52.799999,52.799999,0
2012-02-21,52.646000,52.834000,52.389999,52.634998,52.634998,0
2012-02-22,52.556000,52.590000,52.153999,52.546001,52.546001,0
2012-02-23,52.262001,52.668999,52.071999,52.280998,52.280998,0
2012-02-24,52.612999,52.799000,52.345001,52.612000,52.612000,0
2012-02-27,52.301998,52.793999,52.243999,52.414001,52.414001,0
2012-02-28,52.951000,53.037998,52.534000,52.896999,52.896999,0
2012-02-29,52.945999,53.140999,52.731998,52.924000,52.924000,0
2012-03-01,52.584000,53.049000,52.520000,52.583000,52.583000,0
2012-03-02,53.132000,53.389999,52.991001,53.103001,53.103001,0
2012-03-05,53.237000,53.391998,52.966000,53.064999,53.064999,0
2012-03-06,53.137001,53.403999,52.778999,53.144001,53.144001,0
2012-03-07,53.084000,53.574001,52.896000,53.084000,53.084000,0
2012-03-08,53.074001,53.459000,52.877998,53.067001,53.067001,0
2012-03-09,53.236000,53.300999,52.650002,53.236000,53.236000,0
2012-03-12,52.518002,52.693001,52.223999,52.618999,52.618999,0
2012-03-13,52.567001,52.737000,52.304001,52.551998,52.551998,0
2012-03-14,52.569000,52.612000,52.056999,52.562000,52.562000,0
2012-03-15,52.039001,52.980999,51.965000,52.019001,52.019001,0
2012-03-16,52.896999,53.108002,52.691002,52.929001,52.929001,0
2012-03-19,53.152000,53.221001,52.981998,53.111000,53.111000,0
2012-03-20,53.179001,53.319000,52.654999,53.173000,53.173000,0
2012-03-21,52.768002,53.168999,52.715000,52.765999,52.765999,0
2012-03-22,53.001999,53.181999,52.488998,52.890999,52.890999,0
2012-03-23,53.153000,53.548000,52.976002,53.175999,53.175999,0
2012-03-26,53.547001,53.910000,53.446999,52.671001,52.671001,0
2012-03-27,53.654999,53.796001,52.841999,53.660999,53.660999,0
2012-03-28,52.868000,53.216999,52.377998,52.868000,52.868000,0
2012-03-29,52.707001,53.188999,52.410000,52.701000,52.701000,0
2012-03-30,53.205002,53.414001,52.557999,53.205002,53.205002,0
2012-04-02,52.605999,52.955002,52.605999,52.605999,52.605999,0
2012-04-03,52.985001,52.991001,52.386002,52.992001,52.992001,0
2012-04-04,52.130001,52.551998,52.126999,52.130001,52.130001,0
2012-04-05,52.478001,52.709999,52.203999,52.490002,52.490002,0
2012-04-06,52.551998,52.551998,52.551998,52.561001,52.561001,0
2012-04-09,52.507999,52.851002,52.507999,52.507999,52.507999,0
2012-04-10,52.654999,52.938000,52.535999,52.654999,52.654999,0
2012-04-11,52.594002,53.132999,52.483002,52.613998,52.613998,0
2012-04-12,53.159000,53.632999,52.926998,53.048000,53.048000,0
2012-04-13,53.410999,53.605000,53.082001,53.409000,53.409000,0
2012-04-16,52.958000,53.506001,52.958000,52.839001,52.839001,0
2012-04-17,53.426998,53.499001,53.082001,53.431999,53.431999,0
2012-04-18,53.574001,53.724998,53.293999,53.507999,53.507999,0
2012-04-19,53.652000,53.957001,53.396000,53.657001,53.657001,0
2012-04-20,53.882000,53.952000,53.498001,53.879002,53.879002,0
2012-04-23,53.870998,54.131001,53.743000,54.051998,54.051998,0
2012-04-24,54.054001,54.349998,53.604000,54.067001,54.067001,0
2012-04-25,54.380001,54.408001,54.046001,54.375000,54.375000,0
2012-04-26,54.379002,54.667000,54.143002,54.376999,54.376999,0
2012-04-27,54.264000,54.792000,54.143002,54.259998,54.259998,0
2012-04-30,54.956001,54.987000,54.735001,54.956001,54.956001,0
2012-05-01,54.868999,54.868999,54.307999,54.868999,54.868999,0
2012-05-02,54.473999,54.799000,54.056999,54.356998,54.356998,0
2012-05-03,54.529999,55.035999,54.292999,54.521000,54.521000,0
2012-05-04,54.785999,55.248001,54.266998,54.780998,54.780998,0
2012-05-07,54.397999,54.473999,53.785999,54.397999,54.397999,0
2012-05-08,54.021999,54.021999,53.536999,53.986000,53.986000,0
2012-05-09,53.605999,54.208000,53.370998,53.602001,53.602001,0
2012-05-10,54.048000,54.450001,53.418999,54.050999,54.050999,0
2012-05-11,53.511002,53.956001,53.338001,53.522999,53.522999,0
2012-05-14,53.687000,53.868999,53.557999,53.693001,53.693001,0
2012-05-15,53.755001,54.070000,53.456001,53.751999,53.751999,0
2012-05-16,53.431999,54.200001,53.236000,53.433998,53.433998,0
2012-05-17,54.014000,54.192001,53.783001,54.048000,54.048000,0
2012-05-18,53.841000,53.966000,53.386002,53.825001,53.825001,0
2012-05-21,53.514999,54.198002,53.514999,53.514999,53.514999,0
2012-05-22,54.504002,54.814999,54.131001,54.514999,54.514999,0
2012-05-23,54.053001,54.813000,53.812000,54.056999,54.056999,0
2012-05-24,54.407001,54.977001,54.175999,54.414001,54.414001,0
2012-05-25,54.276001,54.601002,53.967999,54.266998,54.266998,0
2012-05-28,53.980000,54.618999,53.980000,53.980000,53.980000,0
2012-05-29,54.511002,55.013000,54.511002,54.407001,54.407001,0
2012-05-30,54.648998,55.037998,54.403000,54.639000,54.639000,0
2012-05-31,54.502998,54.955002,54.216999,54.497002,54.497002,0
2012-06-01,54.456001,54.497002,53.179001,54.452000,54.452000,0
2012-06-04,53.808998,54.181000,53.330002,53.808998,53.808998,0
2012-06-05,54.206001,54.575001,53.838001,54.198002,54.198002,0
2012-06-06,54.319000,54.823002,54.205002,54.319000,54.319000,0
2012-06-07,54.807999,54.959000,54.437000,54.784000,54.784000,0
2012-06-08,54.386002,54.777000,53.997002,54.402000,54.402000,0
2012-06-11,54.889999,55.575001,54.889999,54.889999,54.889999,0
2012-06-12,54.909000,55.506001,54.896999,54.911999,54.911999,0
2012-06-13,55.439999,55.605999,55.237999,55.470001,55.470001,0
2012-06-14,55.344002,55.634998,55.272999,55.334000,55.334000,0
2012-06-15,55.791000,55.938999,55.411999,55.814999,55.814999,0
2012-06-18,55.858002,56.535000,55.858002,55.858002,55.858002,0
2012-06-19,56.471001,56.931000,56.369999,56.471001,56.471001,0
2012-06-20,56.912998,57.351002,56.695000,56.917000,56.917000,0
2012-06-21,57.186001,57.445000,56.667999,57.238998,57.238998,0
2012-06-22,56.478001,57.450001,56.403999,56.481998,56.481998,0
2012-06-25,57.334000,57.334000,56.574001,57.484001,57.484001,0
2012-06-26,57.023998,57.356998,56.966999,57.013000,57.013000,0
2012-06-27,57.220001,57.653999,56.993999,57.228001,57.228001,0
2012-06-28,57.243000,57.841000,56.841999,57.259998,57.259998,0
2012-06-29,56.921001,57.708000,56.546001,56.930000,56.930000,0
2012-07-02,56.804001,57.186001,56.564999,56.804001,56.804001,0
2012-07-03,56.674999,56.889000,55.585999,56.680000,56.680000,0
2012-07-04,55.849998,56.325001,55.632000,55.848999,55.848999,0
2012-07-05,56.007999,56.825001,55.813999,55.875000,55.875000,0
2012-07-06,56.422001,57.082001,56.266998,56.410000,56.410000,0
2012-07-09,56.571999,57.120998,55.925999,56.571999,56.571999,0
2012-07-10,56.925999,56.957001,56.391998,56.938000,56.938000,0
2012-07-11,56.356998,57.101002,56.323002,56.366001,56.366001,0
2012-07-12,56.936001,56.986000,56.346001,56.943001,56.943001,0
2012-07-13,56.596001,56.707001,55.960999,56.619999,56.619999,0
2012-07-16,56.339001,56.533001,55.985001,56.339001,56.339001,0
2012-07-17,56.306999,56.799000,56.235001,56.307999,56.307999,0
2012-07-18,56.787998,57.243999,56.525002,56.777000,56.777000,0
2012-07-19,57.247002,57.644001,57.115002,57.250000,57.250000,0
2012-07-20,57.382999,57.581001,57.236000,57.390999,57.390999,0
2012-07-23,57.349998,57.629002,57.029999,57.349998,57.349998,0
2012-07-24,57.411999,57.881001,57.370998,57.414001,57.414001,0
2012-07-25,57.251999,57.851002,57.081001,57.244999,57.244999,0
2012-07-26,57.784000,57.995998,57.484001,57.806000,57.806000,0
2012-07-27,57.643002,57.924999,57.444000,57.645000,57.645000,0
