Date,Open,High,Low,Close,Adj Close,Volume
2011-09-15,65.522003,66.153999,65.427002,65.438004,65.438004,0
2011-09-16,65.932999,65.932999,64.945000,66.001999,66.001999,0
2011-09-19,65.259003,65.459999,64.783997,65.043999,65.043999,0
2011-09-20,65.091003,65.829002,65.091003,64.991997,64.991997,0
2011-09-21,65.889999,66.287003,65.461998,65.657997,65.657997,0
2011-09-22,65.448997,66.706001,65.448997,65.947998,65.947998,0
2011-09-23,67.056999,67.494003,66.264000,66.456001,66.456001,0
2011-09-26,66.348999,66.938004,66.147003,66.625000,66.625000,0
2011-09-27,67.003998,67.003998,66.214996,66.489998,66.489998,0
2011-09-28,66.650002,66.713997,66.277000,66.353996,66.353996,0
2011-09-29,66.218002,66.987999,66.218002,66.058998,66.058998,0
2011-09-30,66.508003,66.508003,65.746002,66.413002,66.413002,0
2011-10-03,65.929001,66.021004,64.990997,65.678001,65.678001,0
2011-10-04,64.891998,65.522003,64.883003,64.775002,64.775002,0
2011-10-05,65.639999,66.000000,65.279999,64.049004,64.049004,0
2011-10-06,65.551003,65.990997,65.014999,65.586998,65.586998,0
2011-10-07,66.255997,66.334000,65.820000,65.873001,65.873001,0
2011-10-10,66.096001,66.874001,65.955002,65.996002,65.996002,0
2011-10-11,66.752998,67.193001,66.596001,66.723999,66.723999,0
2011-10-12,66.853996,67.601997,66.853996,66.029999,66.029999,0
2011-10-13,67.498001,67.639000,67.137001,67.519997,67.519997,0
2011-10-14,67.612999,67.987999,67.400002,67.517998,67.517998,0
2011-10-17,67.679001,67.885002,67.241997,67.765999,67.765999,0
2011-10-18,67.419998,67.736000,67.218002,67.277000,67.277000,0
2011-10-19,67.987000,68.125000,67.660004,67.879997,67.879997,0
2011-10-20,67.384003,68.705002,67.384003,67.378998,67.378998,0
2011-10-21,68.598999,69.282997,68.598999,68.678001,68.678001,0
2011-10-24,69.191002,69.564003,68.807999,69.234001,69.234001,0
2011-10-25,69.325996,69.325996,68.444000,69.028000,69.028000,0
2011-10-26,68.857002,68.985001,68.125000,68.711998,68.711998,0
2011-10-27,69.010002,69.662003,68.887001,68.638000,68.638000,0
2011-10-28,69.282997,69.297997,68.781998,70.740997,70.740997,0
2011-10-31,68.382004,68.564003,67.830002,68.806000,68.806000,0
2011-11-01,67.407997,67.817001,66.973000,67.726997,67.726997,0
2011-11-02,67.545998,67.877998,67.473000,67.319000,67.319000,0
2011-11-03,67.725998,68.031998,66.922997,67.382004,67.382004,0
2011-11-04,67.611000,68.127998,67.167000,67.556999,67.556999,0
2011-11-07,67.516998,67.535004,67.007004,67.275002,67.275002,0
2011-11-08,67.647003,68.237999,67.628998,67.387001,67.387001,0
2011-11-09,68.459999,68.948997,67.845001,68.230003,68.230003,0
2011-11-10,67.591003,68.153000,67.320999,68.038002,68.038002,0
2011-11-11,68.593002,68.708000,67.900002,68.032997,68.032997,0
2011-11-14,69.018997,69.018997,68.473999,68.865997,68.865997,0
2011-11-15,68.502998,68.939003,68.378998,68.542999,68.542999,0
2011-11-16,68.480003,68.670998,68.210999,68.321999,68.321999,0
2011-11-17,68.369003,68.818001,68.300003,68.313004,68.313004,0
2011-11-18,68.889000,69.690002,68.809998,68.823997,68.823997,0
2011-11-21,69.682999,70.183998,69.597000,69.188004,69.188004,0
2011-11-22,70.376999,71.212997,70.325996,70.334000,70.334000,0
2011-11-23,70.801003,70.801003,69.699997,70.786003,70.786003,0
2011-11-24,70.058998,70.079002,69.277000,69.695999,69.695999,0
2011-11-25,69.580002,69.580002,68.938004,69.379997,69.379997,0
2011-11-28,69.476997,69.640999,68.946999,69.096001,69.096001,0
2011-11-29,69.247002,69.866997,69.002998,68.473099,68.473099,0
2011-11-30,69.292999,70.417000,69.191002,69.168999,69.168999,0
2011-12-01,69.737999,69.737999,69.063004,69.592003,69.592003,0
2011-12-02,69.098000,69.121002,68.507004,69.174004,69.174004,0
2011-12-05,68.834999,69.174004,68.773003,68.330002,68.330002,0
2011-12-06,68.730003,68.742996,68.391998,68.570999,68.570999,0
2011-12-07,68.928001,69.168999,68.853996,68.629997,68.629997,0
2011-12-08,69.313004,69.545998,68.728996,69.181000,69.181000,0
2011-12-09,68.933998,69.890999,68.933998,68.872002,68.872002,0
2011-12-12,69.473000,70.097000,69.416000,69.263000,69.263000,0
2011-12-13,70.007004,70.620003,68.849998,69.444000,69.444000,0
2011-12-14,69.871002,70.101997,69.350998,69.208000,69.208000,0
2011-12-15,70.407997,70.513000,69.487000,69.708000,69.708000,0
2011-12-16,68.702003,68.960999,68.047997,69.260002,69.260002,0
2011-12-19,68.537003,69.184998,68.518997,68.492996,68.492996,0
2011-12-20,68.907997,69.358002,68.783997,68.559998,68.559998,0
2011-12-21,69.341003,69.341003,68.197998,68.952003,68.952003,0
2011-12-22,68.466003,69.133003,68.370003,68.238998,68.238998,0
2011-12-23,68.872002,69.206001,68.791000,68.499001,68.499001,0
2011-12-26,68.970001,69.092003,68.765999,68.865997,68.865997,0
2011-12-27,68.985001,69.464996,68.915001,68.882004,68.882004,0
2011-12-28,69.310997,69.841003,68.379997,69.064003,69.064003,0
2011-12-29,68.511002,69.106003,68.151001,68.374001,68.374001,0
2011-12-30,68.689003,69.022003,68.435997,68.709000,68.709000,0
2012-01-02,68.677002,69.108002,68.677002,68.693001,68.693001,0
2012-01-03,68.985001,69.463997,68.910004,68.793999,68.793999,0
2012-01-04,69.336998,69.351997,68.122002,69.235001,69.235001,0
2012-01-05,68.570000,68.570000,67.606003,68.271004,68.271004,0
2012-01-06,67.612000,67.639000,66.821999,67.463997,67.463997,0
2012-01-09,67.008003,67.278999,66.636002,66.955002,66.955002,0
2012-01-10,67.042999,67.042999,65.831001,66.871002,66.871002,0
2012-01-11,65.891998,66.125000,65.549004,65.891998,65.891998,0
2012-01-12,65.977997,66.039001,65.455002,65.706001,65.706001,0
2012-01-13,66.032997,66.196999,64.864998,66.032997,66.032997,0
2012-01-16,65.404999,65.471001,64.958000,65.211998,65.211998,0
2012-01-17,65.168999,65.168999,64.310997,65.023003,65.023003,0
2012-01-18,64.611000,64.935997,64.350998,64.538002,64.538002,0
2012-01-19,64.490997,64.981003,64.473000,64.717003,64.717003,0
2012-01-20,65.044998,65.348999,64.669998,65.211998,65.211998,0
2012-01-23,64.850998,65.139999,64.662003,65.024002,65.024002,0
2012-01-24,65.080002,65.223999,64.731003,64.936996,64.936996,0
2012-01-25,65.084000,65.257004,64.697998,65.080002,65.080002,0
2012-01-26,65.530998,65.742996,64.838997,65.553001,65.553001,0
2012-01-27,64.681999,65.279999,64.542999,68.304001,68.304001,0
2012-01-30,65.049004,65.329002,64.989998,65.291000,65.291000,0
2012-01-31,65.095001,65.594002,64.727997,65.095001,65.095001,0
2012-02-01,65.095001,65.594002,64.547997,64.780998,64.780998,0
2012-02-02,64.480003,64.947998,64.225998,64.480003,64.480003,0
2012-02-03,64.550003,64.588997,63.506001,64.401001,64.401001,0
2012-02-06,63.695000,64.120003,63.514999,63.695000,63.695000,0
2012-02-07,64.278999,65.085999,64.003998,64.287003,64.287003,0
2012-02-08,64.887001,65.294998,64.837997,64.973000,64.973000,0
2012-02-09,65.038002,65.736000,64.817001,65.045998,65.045998,0
2012-02-10,65.658997,65.948997,65.045998,65.658997,65.658997,0
2012-02-13,65.512001,65.583000,64.845001,65.059998,65.059998,0
2012-02-14,64.636002,65.125000,64.500000,64.625999,64.625999,0
2012-02-15,64.731003,64.963997,64.372002,64.734001,64.734001,0
2012-02-16,64.265999,64.438004,64.016998,64.276001,64.276001,0
2012-02-17,64.629997,64.904999,64.469002,64.627998,64.627998,0
2012-02-20,64.803001,65.207001,64.747002,64.803001,64.803001,0
2012-02-21,64.842003,65.266998,64.695000,64.832001,64.832001,0
2012-02-22,65.250999,65.250999,64.913002,65.236000,65.236000,0
2012-02-23,65.160004,65.566002,64.973000,65.167999,65.167999,0
2012-02-24,65.581001,66.019997,65.448997,65.574997,65.574997,0
2012-02-27,65.902000,66.071999,65.761002,65.903999,65.903999,0
2012-02-28,66.005997,66.141998,65.547997,65.918999,65.918999,0
2012-02-29,66.072998,66.072998,65.392998,66.066002,66.066002,0
2012-03-01,65.236000,65.690002,65.236000,65.223000,65.223000,0
2012-03-02,65.490997,65.709999,65.276001,65.456001,65.456001,0
2012-03-05,65.584000,65.871002,65.553001,65.373001,65.373001,0
2012-03-06,65.825996,66.267998,65.523003,65.843002,65.843002,0
2012-03-07,65.972000,66.693001,65.799004,65.972000,65.972000,0
2012-03-08,66.000000,66.516998,65.964996,65.995003,65.995003,0
2012-03-09,66.384003,66.440002,65.262001,66.389000,66.389000,0
2012-03-12,65.277000,65.665001,65.277000,65.295998,65.295998,0
2012-03-13,65.739998,65.876999,65.095001,65.722000,65.722000,0
2012-03-14,65.226997,65.348000,64.903999,65.219002,65.219002,0
2012-03-15,64.914001,65.846001,64.832001,64.912003,64.912003,0
2012-03-16,65.768997,66.031998,65.497002,65.810997,65.810997,0
2012-03-19,65.982002,66.459999,65.825996,65.982002,65.982002,0
2012-03-20,66.377998,66.850998,66.265999,66.373001,66.373001,0
2012-03-21,66.635002,67.233002,66.611000,66.633003,66.633003,0
2012-03-22,66.980003,67.681999,66.777000,66.844002,66.844002,0
2012-03-23,67.494003,67.973000,67.316002,67.503998,67.503998,0
2012-03-26,67.888000,68.190002,67.720001,66.765999,66.765999,0
2012-03-27,68.083000,68.292000,67.209999,68.096001,68.096001,0
2012-03-28,67.477997,67.994003,67.136002,67.475998,67.475998,0
2012-03-29,67.588997,68.272003,67.441002,67.584000,67.584000,0
2012-03-30,68.286003,68.528000,67.559998,68.280998,68.280998,0
2012-04-02,67.698997,67.910004,67.421997,67.862999,67.862999,0
2012-04-03,67.736000,67.766998,67.306000,67.749001,67.749001,0
2012-04-04,66.807999,67.463997,66.807999,66.807999,66.807999,0
2012-04-05,67.111000,67.250999,66.365997,67.108002,67.108002,0
2012-04-06,66.610001,66.733002,66.610001,66.610001,66.610001,0
2012-04-09,66.610001,67.158997,66.610001,66.610001,66.610001,0
2012-04-10,67.160004,67.431999,66.916000,66.994003,66.994003,0
2012-04-11,67.220001,67.730003,66.943001,67.224998,67.224998,0
2012-04-12,67.584000,67.824997,67.218002,67.433998,67.433998,0
2012-04-13,67.496002,67.820000,67.040001,67.496002,67.496002,0
2012-04-16,67.333000,67.456001,66.807999,67.333000,67.333000,0
2012-04-17,67.746002,67.803001,67.318001,67.750999,67.750999,0
2012-04-18,67.624001,67.976997,67.254997,67.529999,67.529999,0
2012-04-19,67.862000,68.410004,67.639000,67.870003,67.870003,0
2012-04-20,68.459000,68.723999,68.133003,68.457001,68.457001,0
2012-04-23,68.757004,69.130997,68.572998,68.757004,68.757004,0
2012-04-24,68.956001,69.552002,68.716003,68.967003,68.967003,0
2012-04-25,69.439003,69.593002,69.074997,69.439003,69.439003,0
2012-04-26,69.442001,69.702003,69.126999,69.447998,69.447998,0
2012-04-27,69.054001,69.597000,68.876999,69.045998,69.045998,0
2012-04-30,69.563004,69.705002,69.425003,69.563004,69.563004,0
2012-05-01,69.647003,69.647003,69.417000,69.647003,69.647003,0
2012-05-02,69.622002,70.042000,69.087997,69.475998,69.475998,0
2012-05-03,69.557999,70.416000,69.348999,69.550003,69.550003,0
2012-05-04,70.213997,70.783997,69.792999,70.184998,70.184998,0
2012-05-07,69.955002,69.955002,68.793999,69.955002,69.955002,0
2012-05-08,69.060997,69.342003,68.628998,69.021004,69.021004,0
2012-05-09,68.948997,69.843002,68.785004,68.945000,68.945000,0
2012-05-10,69.542999,69.749001,68.529999,69.547997,69.547997,0
2012-05-11,68.799004,69.404999,68.530998,68.809998,68.809998,0
2012-05-14,69.103996,69.460999,68.978996,69.103996,69.103996,0
2012-05-15,69.167999,69.372002,68.532997,69.156998,69.156998,0
2012-05-16,68.431000,69.374001,68.296997,68.425003,68.425003,0
2012-05-17,69.264000,69.363998,68.902000,69.289001,69.289001,0
2012-05-18,69.095001,69.509003,68.766998,69.084000,69.084000,0
2012-05-21,68.131500,70.279999,68.131500,69.500000,69.500000,0
2012-05-22,70.431000,70.737000,69.970001,70.433998,70.433998,0
2012-05-23,70.056000,71.134003,69.834999,70.060997,70.060997,0
2012-05-24,70.259003,70.899002,69.717003,70.259003,70.259003,0
2012-05-25,69.685997,70.238998,69.123001,69.681000,69.681000,0
2012-05-28,69.473999,69.735001,69.315002,69.306999,69.306999,0
2012-05-29,69.429001,70.041000,69.384003,69.429001,69.429001,0
2012-05-30,69.390999,70.026001,69.295998,69.379997,69.379997,0
2012-05-31,69.501999,70.024002,69.117996,69.504997,69.504997,0
2012-06-01,69.251999,69.488998,68.207001,69.240997,69.240997,0
2012-06-04,68.984001,69.522003,68.570000,68.984001,68.984001,0
2012-06-05,69.634003,69.717003,68.834999,69.597000,69.597000,0
2012-06-06,69.258003,69.566002,68.750999,69.264999,69.264999,0
2012-06-07,69.546997,69.571999,68.802002,69.536003,69.536003,0
2012-06-08,68.974998,69.336998,68.681000,68.972000,68.972000,0
2012-06-11,69.297997,70.206001,69.297997,69.297997,69.297997,0
2012-06-12,69.373001,70.028000,69.373001,69.373001,69.373001,0
2012-06-13,69.681999,69.973999,69.410004,69.686996,69.686996,0
2012-06-14,69.944000,70.264999,69.837997,69.938004,69.938004,0
2012-06-15,70.376999,70.454002,69.620003,70.388000,70.388000,0
2012-06-18,69.925003,70.777000,69.925003,69.925003,69.925003,0
2012-06-19,70.347000,70.904999,70.144997,70.347000,70.347000,0
2012-06-20,70.882004,71.473999,70.583000,70.867996,70.867996,0
2012-06-21,71.133003,71.625000,70.625000,71.195999,71.195999,0
2012-06-22,70.583000,71.872002,70.477997,70.563004,70.563004,0
2012-06-25,71.737000,71.737000,70.627998,71.737000,71.737000,0
2012-06-26,71.211998,71.467003,70.816002,71.211998,71.211998,0
2012-06-27,71.109001,71.500999,70.819000,71.112000,71.112000,0
2012-06-28,70.856003,71.528000,70.458000,70.864998,70.864998,0
2012-06-29,70.594002,71.601997,69.849998,70.594002,70.594002,0
2012-07-02,70.209999,70.596001,69.547997,70.209999,70.209999,0
2012-07-03,69.654999,69.780998,68.149002,69.654999,69.654999,0
2012-07-04,68.444000,69.004997,68.084000,68.442001,68.442001,0
2012-07-05,68.291000,69.067001,67.884003,68.122002,68.122002,0
2012-07-06,68.011002,68.867996,67.919998,67.994003,67.994003,0
2012-07-09,67.416000,68.915001,67.416000,68.084999,68.084999,0
2012-07-10,68.709999,68.754997,67.714996,68.712997,68.712997,0
2012-07-11,67.801003,68.281998,67.725998,67.804001,67.804001,0
2012-07-12,68.029999,68.217003,67.713997,68.041000,68.041000,0
2012-07-13,68.098999,68.154999,66.967003,68.119003,68.119003,0
2012-07-16,67.470001,67.556999,66.972000,67.470001,67.470001,0
2012-07-17,67.450996,67.778000,67.016998,67.450996,67.450996,0
2012-07-18,67.689003,67.984001,67.459999,67.671997,67.671997,0
2012-07-19,67.838997,68.098999,67.337997,67.835999,67.835999,0
2012-07-20,67.594002,67.807999,67.073997,67.594002,67.594002,0
2012-07-23,67.181000,67.836998,66.995003,67.181000,67.181000,0
2012-07-24,67.778000,67.999001,67.650002,67.772003,67.772003,0
2012-07-25,67.609001,68.343002,67.539001,67.606003,67.606003,0
2012-07-26,68.098999,68.385002,67.704002,68.107002,68.107002,0
2012-07-27,68.098999,68.522003,67.708000,68.096001,68.096001,0
